Name;New_Measure_31-07-2020;
Description;;
Measure-Intervall;00:00:10;
;;

Time SN:702643 (S30X):P1;SN:702643 (S30X):P1 bar;Time SN:702643 (S30X):P2;SN:702643 (S30X):P2 bar;Time SN:702643 (S30X):TOB1;SN:702643 (S30X):TOB1 °C;Time SN:702643 (S30X):TOB2;SN:702643 (S30X):TOB2 °C;Time SN:702643 (S30X):CH0;SN:702643 (S30X):CH0 bar;
7/31/2020 12:07:55 PM.031;10.8577423;7/31/2020 12:07:55 PM.063;10.5203171;7/31/2020 12:07:55 PM.095;24.6425781;7/31/2020 12:07:55 PM.127;24.6523438;7/31/2020 12:07:55 PM.159;0.3395538;
7/31/2020 12:08:05 PM.031;10.8516312;7/31/2020 12:08:05 PM.059;10.5182114;7/31/2020 12:08:05 PM.090;24.6425781;7/31/2020 12:08:05 PM.123;24.7148438;7/31/2020 12:08:05 PM.154;0.341156;
7/31/2020 12:08:15 PM.031;10.8509216;7/31/2020 12:08:15 PM.054;10.520256;7/31/2020 12:08:15 PM.086;24.6425781;7/31/2020 12:08:15 PM.118;24.6679688;7/31/2020 12:08:15 PM.150;0.3373489;
7/31/2020 12:08:25 PM.032;10.8644371;7/31/2020 12:08:25 PM.065;10.5206604;7/31/2020 12:08:25 PM.097;24.6621094;7/31/2020 12:08:25 PM.130;24.6679688;7/31/2020 12:08:25 PM.161;0.3472939;
7/31/2020 12:08:35 PM.032;10.8650703;7/31/2020 12:08:35 PM.062;10.5198402;7/31/2020 12:08:35 PM.093;24.6621094;7/31/2020 12:08:35 PM.125;24.6914062;7/31/2020 12:08:35 PM.157;0.3399887;
7/31/2020 12:08:45 PM.031;10.8474312;7/31/2020 12:08:45 PM.056;10.5211182;7/31/2020 12:08:45 PM.088;24.6621094;7/31/2020 12:08:45 PM.120;24.6679688;7/31/2020 12:08:45 PM.152;0.3228493;
7/31/2020 12:08:55 PM.031;10.842205;7/31/2020 12:08:55 PM.053;10.5209351;7/31/2020 12:08:55 PM.084;24.6621094;7/31/2020 12:08:55 PM.116;24.6679688;7/31/2020 12:08:55 PM.148;0.3393517;
7/31/2020 12:09:05 PM.031;10.8513069;7/31/2020 12:09:05 PM.063;10.516098;7/31/2020 12:09:05 PM.107;24.6621094;7/31/2020 12:09:05 PM.128;24.7148438;7/31/2020 12:09:05 PM.159;0.3469734;
7/31/2020 12:09:15 PM.031;10.832943;7/31/2020 12:09:15 PM.060;10.5197258;7/31/2020 12:09:15 PM.091;24.6816406;7/31/2020 12:09:15 PM.123;24.6914062;7/31/2020 12:09:15 PM.155;0.3292313;
7/31/2020 12:09:25 PM.030;10.8430138;7/31/2020 12:09:25 PM.055;10.5172272;7/31/2020 12:09:25 PM.087;24.6816406;7/31/2020 12:09:25 PM.119;24.7148438;7/31/2020 12:09:25 PM.150;0.3164558;
7/31/2020 12:09:35 PM.030;10.85886;7/31/2020 12:09:35 PM.066;10.5203896;7/31/2020 12:09:35 PM.098;24.7016602;7/31/2020 12:09:35 PM.130;24.6914062;7/31/2020 12:09:35 PM.162;0.3321838;
7/31/2020 12:09:45 PM.030;10.8699684;7/31/2020 12:09:45 PM.062;10.5192795;7/31/2020 12:09:45 PM.093;24.6621094;7/31/2020 12:09:45 PM.125;24.7148438;7/31/2020 12:09:45 PM.158;0.3211632;
7/31/2020 12:09:55 PM.030;10.8625145;7/31/2020 12:09:55 PM.057;10.5180893;7/31/2020 12:09:55 PM.088;24.6621094;7/31/2020 12:09:55 PM.120;24.7148438;7/31/2020 12:09:55 PM.153;0.3252449;
7/31/2020 12:10:05 PM.030;10.8491936;7/31/2020 12:10:05 PM.053;10.5183067;7/31/2020 12:10:05 PM.084;24.6816406;7/31/2020 12:10:05 PM.116;24.6914062;7/31/2020 12:10:05 PM.148;0.3377304;
7/31/2020 12:10:15 PM.031;10.8547401;7/31/2020 12:10:15 PM.063;10.5199585;7/31/2020 12:10:15 PM.095;24.6816406;7/31/2020 12:10:15 PM.127;24.7148438;7/31/2020 12:10:15 PM.159;0.3461037;
7/31/2020 12:10:25 PM.031;10.8538246;7/31/2020 12:10:25 PM.059;10.5196266;7/31/2020 12:10:25 PM.081;24.6816406;7/31/2020 12:10:25 PM.113;24.7382812;7/31/2020 12:10:25 PM.144;0.3419418;
7/31/2020 12:10:35 PM.031;10.8464012;7/31/2020 12:10:35 PM.061;10.5203476;7/31/2020 12:10:35 PM.092;24.7016602;7/31/2020 12:10:35 PM.124;24.7148438;7/31/2020 12:10:35 PM.156;0.3293343;
7/31/2020 12:10:45 PM.031;10.8535042;7/31/2020 12:10:45 PM.056;10.5194397;7/31/2020 12:10:45 PM.087;24.6621094;7/31/2020 12:10:45 PM.119;24.7148438;7/31/2020 12:10:45 PM.151;0.3331108;
7/31/2020 12:10:55 PM.031;10.8572578;7/31/2020 12:10:55 PM.067;10.5189285;7/31/2020 12:10:55 PM.099;24.6816406;7/31/2020 12:10:55 PM.131;24.7148438;7/31/2020 12:10:55 PM.163;0.3312111;
7/31/2020 12:11:05 PM.031;10.8494301;7/31/2020 12:11:05 PM.062;10.5201797;7/31/2020 12:11:05 PM.094;24.6816406;7/31/2020 12:11:05 PM.126;24.7148438;7/31/2020 12:11:05 PM.158;0.3263664;
7/31/2020 12:11:15 PM.031;10.8403893;7/31/2020 12:11:15 PM.058;10.5179214;7/31/2020 12:11:15 PM.090;24.7016602;7/31/2020 12:11:15 PM.122;24.7148438;7/31/2020 12:11:15 PM.154;0.3373985;
7/31/2020 12:11:25 PM.031;10.8429756;7/31/2020 12:11:25 PM.054;10.5175056;7/31/2020 12:11:25 PM.085;24.7016602;7/31/2020 12:11:25 PM.117;24.7382812;7/31/2020 12:11:25 PM.151;0.3376846;
7/31/2020 12:11:35 PM.031;10.8372078;7/31/2020 12:11:35 PM.064;10.5187035;7/31/2020 12:11:35 PM.097;24.6816406;7/31/2020 12:11:35 PM.128;24.6914062;7/31/2020 12:11:35 PM.161;0.3248367;
7/31/2020 12:11:45 PM.032;10.8432083;7/31/2020 12:11:45 PM.060;10.5184555;7/31/2020 12:11:45 PM.092;24.7211914;7/31/2020 12:11:45 PM.124;24.7148438;7/31/2020 12:11:45 PM.156;0.3168259;
7/31/2020 12:11:55 PM.032;10.8551369;7/31/2020 12:11:55 PM.056;10.5186501;7/31/2020 12:11:55 PM.087;24.6816406;7/31/2020 12:11:55 PM.119;24.7382812;7/31/2020 12:11:55 PM.151;0.3276596;
7/31/2020 12:12:05 PM.033;10.8479271;7/31/2020 12:12:05 PM.067;10.5188332;7/31/2020 12:12:05 PM.099;24.6816406;7/31/2020 12:12:05 PM.131;24.7382812;7/31/2020 12:12:05 PM.163;0.3248367;
7/31/2020 12:12:15 PM.033;10.8427849;7/31/2020 12:12:15 PM.062;10.5183716;7/31/2020 12:12:15 PM.094;24.7016602;7/31/2020 12:12:15 PM.126;24.7148438;7/31/2020 12:12:15 PM.158;0.3298759;
7/31/2020 12:12:25 PM.034;10.8449287;7/31/2020 12:12:25 PM.058;10.5158501;7/31/2020 12:12:25 PM.090;24.7016602;7/31/2020 12:12:25 PM.122;24.7382812;7/31/2020 12:12:25 PM.153;0.3394394;
7/31/2020 12:12:35 PM.034;10.8441772;7/31/2020 12:12:35 PM.069;10.5174446;7/31/2020 12:12:35 PM.101;24.7211914;7/31/2020 12:12:35 PM.133;24.7382812;7/31/2020 12:12:35 PM.165;0.3338509;
7/31/2020 12:12:45 PM.034;10.8417969;7/31/2020 12:12:45 PM.065;10.5189972;7/31/2020 12:12:45 PM.097;24.7407227;7/31/2020 12:12:45 PM.128;24.7148438;7/31/2020 12:12:45 PM.161;0.3237076;
7/31/2020 12:12:55 PM.033;10.8498268;7/31/2020 12:12:55 PM.060;10.5164604;7/31/2020 12:12:55 PM.092;24.7016602;7/31/2020 12:12:55 PM.124;24.7382812;7/31/2020 12:12:55 PM.156;0.3286362;
7/31/2020 12:13:05 PM.034;10.8479156;7/31/2020 12:13:05 PM.071;10.5151482;7/31/2020 12:13:05 PM.103;24.7211914;7/31/2020 12:13:05 PM.135;24.7382812;7/31/2020 12:13:05 PM.167;0.3255119;
7/31/2020 12:13:15 PM.034;10.8444939;7/31/2020 12:13:15 PM.066;10.5161476;7/31/2020 12:13:15 PM.098;24.6816406;7/31/2020 12:13:15 PM.130;24.7539062;7/31/2020 12:13:15 PM.163;0.3320847;
7/31/2020 12:13:25 PM.035;10.8408928;7/31/2020 12:13:25 PM.063;10.5184746;7/31/2020 12:13:25 PM.094;24.7016602;7/31/2020 12:13:25 PM.126;24.7382812;7/31/2020 12:13:25 PM.158;0.3302231;
7/31/2020 12:13:35 PM.035;10.8363609;7/31/2020 12:13:35 PM.058;10.5159492;7/31/2020 12:13:35 PM.090;24.7016602;7/31/2020 12:13:35 PM.122;24.7539062;7/31/2020 12:13:35 PM.153;0.3249054;
7/31/2020 12:13:45 PM.035;10.8433914;7/31/2020 12:13:45 PM.069;10.5173988;7/31/2020 12:13:45 PM.101;24.7211914;7/31/2020 12:13:45 PM.133;24.7539062;7/31/2020 12:13:45 PM.165;0.3216896;
7/31/2020 12:13:55 PM.034;10.8489456;7/31/2020 12:13:55 PM.065;10.5170326;7/31/2020 12:13:55 PM.097;24.7211914;7/31/2020 12:13:55 PM.129;24.75;7/31/2020 12:13:55 PM.161;0.3208504;
7/31/2020 12:14:05 PM.035;10.8472672;7/31/2020 12:14:05 PM.061;10.5161934;7/31/2020 12:14:05 PM.093;24.7407227;7/31/2020 12:14:05 PM.124;24.7539062;7/31/2020 12:14:05 PM.156;0.31493;
7/31/2020 12:14:15 PM.035;10.8442764;7/31/2020 12:14:15 PM.072;10.5158501;7/31/2020 12:14:15 PM.104;24.7407227;7/31/2020 12:14:15 PM.136;24.7382812;7/31/2020 12:14:15 PM.168;0.3174934;
7/31/2020 12:14:25 PM.035;10.8468781;7/31/2020 12:14:25 PM.067;10.5174103;7/31/2020 12:14:25 PM.099;24.7211914;7/31/2020 12:14:25 PM.131;24.7695312;7/31/2020 12:14:25 PM.163;0.3272629;
7/31/2020 12:14:35 PM.035;10.8384781;7/31/2020 12:14:35 PM.063;10.5163193;7/31/2020 12:14:35 PM.095;24.7607422;7/31/2020 12:14:35 PM.127;24.7695312;7/31/2020 12:14:35 PM.159;0.3322144;
7/31/2020 12:14:45 PM.035;10.8414536;7/31/2020 12:14:45 PM.059;10.5158691;7/31/2020 12:14:45 PM.090;24.7211914;7/31/2020 12:14:45 PM.122;24.7851562;7/31/2020 12:14:45 PM.154;0.3315201;
7/31/2020 12:14:55 PM.036;10.8402481;7/31/2020 12:14:55 PM.070;10.517086;7/31/2020 12:14:55 PM.102;24.7407227;7/31/2020 12:14:55 PM.134;24.7382812;7/31/2020 12:14:55 PM.166;0.3254509;
7/31/2020 12:15:05 PM.035;10.8443604;7/31/2020 12:15:05 PM.066;10.5141144;7/31/2020 12:15:05 PM.097;24.7211914;7/31/2020 12:15:05 PM.130;24.7695312;7/31/2020 12:15:05 PM.161;0.3294144;
7/31/2020 12:15:15 PM.035;10.8460846;7/31/2020 12:15:15 PM.061;10.5154724;7/31/2020 12:15:15 PM.093;24.7211914;7/31/2020 12:15:15 PM.125;24.7695312;7/31/2020 12:15:15 PM.157;0.3274994;
7/31/2020 12:15:25 PM.034;10.8407822;7/31/2020 12:15:25 PM.072;10.5151672;7/31/2020 12:15:25 PM.104;24.7607422;7/31/2020 12:15:25 PM.136;24.7851562;7/31/2020 12:15:25 PM.168;0.3262177;
7/31/2020 12:15:35 PM.033;10.8286133;7/31/2020 12:15:35 PM.067;10.518013;7/31/2020 12:15:35 PM.100;24.7407227;7/31/2020 12:15:35 PM.131;24.7695312;7/31/2020 12:15:35 PM.163;0.3182373;
7/31/2020 12:15:45 PM.034;10.8271103;7/31/2020 12:15:45 PM.063;10.5172234;7/31/2020 12:15:45 PM.095;24.7407227;7/31/2020 12:15:45 PM.127;24.7539062;7/31/2020 12:15:45 PM.159;0.3214378;
7/31/2020 12:15:55 PM.034;10.8342285;7/31/2020 12:15:55 PM.059;10.514122;7/31/2020 12:15:55 PM.091;24.7407227;7/31/2020 12:15:55 PM.122;24.7851562;7/31/2020 12:15:55 PM.154;0.3216858;
7/31/2020 12:16:05 PM.034;10.8410263;7/31/2020 12:16:05 PM.069;10.5158234;7/31/2020 12:16:05 PM.102;24.7607422;7/31/2020 12:16:05 PM.134;24.7695312;7/31/2020 12:16:05 PM.166;0.3168793;
7/31/2020 12:16:15 PM.035;10.8444977;7/31/2020 12:16:15 PM.065;10.5150375;7/31/2020 12:16:15 PM.097;24.7607422;7/31/2020 12:16:15 PM.129;24.7851562;7/31/2020 12:16:15 PM.161;0.3156433;
7/31/2020 12:16:25 PM.035;10.8412361;7/31/2020 12:16:25 PM.061;10.5113907;7/31/2020 12:16:25 PM.093;24.7802734;7/31/2020 12:16:25 PM.125;24.7851562;7/31/2020 12:16:25 PM.157;0.3209877;
7/31/2020 12:16:35 PM.035;10.8458443;7/31/2020 12:16:35 PM.058;10.5109673;7/31/2020 12:16:35 PM.089;24.7802734;7/31/2020 12:16:35 PM.121;24.8164062;7/31/2020 12:16:35 PM.153;0.3268585;
7/31/2020 12:16:45 PM.036;10.8451004;7/31/2020 12:16:45 PM.068;10.5136185;7/31/2020 12:16:45 PM.100;24.7407227;7/31/2020 12:16:45 PM.132;24.7695312;7/31/2020 12:16:45 PM.164;0.3313065;
7/31/2020 12:16:55 PM.036;10.8376007;7/31/2020 12:16:55 PM.064;10.5123024;7/31/2020 12:16:55 PM.095;24.7211914;7/31/2020 12:16:55 PM.128;24.8164062;7/31/2020 12:16:55 PM.159;0.3377647;
7/31/2020 12:17:05 PM.036;10.833683;7/31/2020 12:17:05 PM.059;10.5121117;7/31/2020 12:17:05 PM.091;24.7802734;7/31/2020 12:17:05 PM.123;24.8164062;7/31/2020 12:17:05 PM.155;0.3274536;
7/31/2020 12:17:15 PM.037;10.8415718;7/31/2020 12:17:15 PM.070;10.5150299;7/31/2020 12:17:15 PM.102;24.7802734;7/31/2020 12:17:15 PM.134;24.7851562;7/31/2020 12:17:15 PM.166;0.3307915;
7/31/2020 12:17:25 PM.036;10.8441505;7/31/2020 12:17:25 PM.057;10.5152092;7/31/2020 12:17:25 PM.088;24.7802734;7/31/2020 12:17:25 PM.120;24.8164062;7/31/2020 12:17:25 PM.152;0.3240662;
7/31/2020 12:17:35 PM.037;10.8407173;7/31/2020 12:17:35 PM.067;10.5138512;7/31/2020 12:17:35 PM.099;24.7802734;7/31/2020 12:17:35 PM.131;24.8320312;7/31/2020 12:17:35 PM.163;0.3235245;
7/31/2020 12:17:45 PM.036;10.8384705;7/31/2020 12:17:45 PM.063;10.5119591;7/31/2020 12:17:45 PM.095;24.7607422;7/31/2020 12:17:45 PM.127;24.8164062;7/31/2020 12:17:45 PM.159;0.3297462;
7/31/2020 12:17:55 PM.036;10.8376083;7/31/2020 12:17:55 PM.059;10.5141029;7/31/2020 12:17:55 PM.090;24.7407227;7/31/2020 12:17:55 PM.122;24.8164062;7/31/2020 12:17:55 PM.154;0.3350792;
7/31/2020 12:18:05 PM.035;10.8250275;7/31/2020 12:18:05 PM.070;10.5123138;7/31/2020 12:18:05 PM.101;24.7607422;7/31/2020 12:18:05 PM.134;24.7851562;7/31/2020 12:18:05 PM.166;0.3297424;
7/31/2020 12:18:15 PM.036;10.8342018;7/31/2020 12:18:15 PM.066;10.5153656;7/31/2020 12:18:15 PM.097;24.8193359;7/31/2020 12:18:15 PM.129;24.7851562;7/31/2020 12:18:15 PM.161;0.3157921;
7/31/2020 12:18:25 PM.035;10.832325;7/31/2020 12:18:25 PM.061;10.5117302;7/31/2020 12:18:25 PM.092;24.7802734;7/31/2020 12:18:25 PM.124;24.8320312;7/31/2020 12:18:25 PM.156;0.3064346;
7/31/2020 12:18:35 PM.035;10.8476982;7/31/2020 12:18:35 PM.057;10.5129662;7/31/2020 12:18:35 PM.088;24.7802734;7/31/2020 12:18:35 PM.120;24.8320312;7/31/2020 12:18:35 PM.152;0.3092422;
7/31/2020 12:18:45 PM.035;10.8397789;7/31/2020 12:18:45 PM.067;10.5162659;7/31/2020 12:18:45 PM.099;24.8007812;7/31/2020 12:18:45 PM.131;24.7851562;7/31/2020 12:18:45 PM.163;0.3157463;
7/31/2020 12:18:55 PM.035;10.8362389;7/31/2020 12:18:55 PM.063;10.5111961;7/31/2020 12:18:55 PM.095;24.8007812;7/31/2020 12:18:55 PM.127;24.8320312;7/31/2020 12:18:55 PM.159;0.3180389;
7/31/2020 12:19:05 PM.034;10.8329201;7/31/2020 12:19:05 PM.059;10.5115967;7/31/2020 12:19:05 PM.090;24.8007812;7/31/2020 12:19:05 PM.122;24.8554688;7/31/2020 12:19:05 PM.154;0.3277473;
7/31/2020 12:19:15 PM.034;10.8290443;7/31/2020 12:19:15 PM.070;10.5137215;7/31/2020 12:19:15 PM.102;24.8007812;7/31/2020 12:19:15 PM.133;24.8320312;7/31/2020 12:19:15 PM.166;0.3277206;
7/31/2020 12:19:25 PM.035;10.8374443;7/31/2020 12:19:25 PM.065;10.5121498;7/31/2020 12:19:25 PM.097;24.8007812;7/31/2020 12:19:25 PM.129;24.8164062;7/31/2020 12:19:25 PM.161;0.3288498;
7/31/2020 12:19:35 PM.035;10.8389854;7/31/2020 12:19:35 PM.061;10.512249;7/31/2020 12:19:35 PM.093;24.8007812;7/31/2020 12:19:35 PM.125;24.8320312;7/31/2020 12:19:35 PM.157;0.3246918;
7/31/2020 12:19:45 PM.035;10.8342552;7/31/2020 12:19:45 PM.057;10.512352;7/31/2020 12:19:45 PM.088;24.7802734;7/31/2020 12:19:45 PM.120;24.8554688;7/31/2020 12:19:45 PM.152;0.3169441;
7/31/2020 12:19:55 PM.035;10.8279457;7/31/2020 12:19:55 PM.068;10.5093422;7/31/2020 12:19:55 PM.100;24.8193359;7/31/2020 12:19:55 PM.132;24.8320312;7/31/2020 12:19:55 PM.164;0.317337;
7/31/2020 12:20:05 PM.035;10.8271294;7/31/2020 12:20:05 PM.063;10.5085373;7/31/2020 12:20:05 PM.095;24.8007812;7/31/2020 12:20:05 PM.127;24.8554688;7/31/2020 12:20:05 PM.159;0.3242455;
7/31/2020 12:20:15 PM.034;10.8174858;7/31/2020 12:20:15 PM.059;10.5096741;7/31/2020 12:20:15 PM.091;24.8193359;7/31/2020 12:20:15 PM.122;24.8554688;7/31/2020 12:20:15 PM.155;0.322773;
7/31/2020 12:20:25 PM.034;10.8262215;7/31/2020 12:20:25 PM.070;10.5102501;7/31/2020 12:20:25 PM.102;24.8193359;7/31/2020 12:20:25 PM.134;24.8320312;7/31/2020 12:20:25 PM.166;0.316246;
7/31/2020 12:20:35 PM.033;10.8278542;7/31/2020 12:20:35 PM.055;10.5127449;7/31/2020 12:20:35 PM.087;24.8007812;7/31/2020 12:20:35 PM.119;24.8164062;7/31/2020 12:20:35 PM.151;0.3103485;
7/31/2020 12:20:45 PM.034;10.8369865;7/31/2020 12:20:45 PM.066;10.5104446;7/31/2020 12:20:45 PM.098;24.8193359;7/31/2020 12:20:45 PM.130;24.8554688;7/31/2020 12:20:45 PM.162;0.3130455;
7/31/2020 12:20:55 PM.033;10.8413811;7/31/2020 12:20:55 PM.062;10.5086823;7/31/2020 12:20:55 PM.093;24.7802734;7/31/2020 12:20:55 PM.126;24.8554688;7/31/2020 12:20:55 PM.158;0.3195229;
7/31/2020 12:21:05 PM.033;10.8315926;7/31/2020 12:21:05 PM.057;10.510067;7/31/2020 12:21:05 PM.089;24.8193359;7/31/2020 12:21:05 PM.121;24.8320312;7/31/2020 12:21:05 PM.153;0.316124;
7/31/2020 12:21:15 PM.032;10.8284798;7/31/2020 12:21:15 PM.068;10.5095215;7/31/2020 12:21:15 PM.100;24.8388672;7/31/2020 12:21:15 PM.135;24.8710938;7/31/2020 12:21:15 PM.164;0.3201103;
7/31/2020 12:21:25 PM.033;10.8274498;7/31/2020 12:21:25 PM.064;10.5113068;7/31/2020 12:21:25 PM.096;24.8388672;7/31/2020 12:21:25 PM.128;24.8710938;7/31/2020 12:21:25 PM.171;0.3288994;
7/31/2020 12:21:35 PM.033;10.8251381;7/31/2020 12:21:35 PM.060;10.509201;7/31/2020 12:21:35 PM.091;24.8789062;7/31/2020 12:21:35 PM.123;24.8710938;7/31/2020 12:21:35 PM.155;0.3232155;
7/31/2020 12:21:45 PM.034;10.829319;7/31/2020 12:21:45 PM.056;10.5094376;7/31/2020 12:21:45 PM.087;24.8388672;7/31/2020 12:21:45 PM.119;24.8984375;7/31/2020 12:21:45 PM.151;0.321125;
7/31/2020 12:21:55 PM.033;10.8309517;7/31/2020 12:21:55 PM.066;10.5067978;7/31/2020 12:21:55 PM.087;24.8388672;7/31/2020 12:21:55 PM.119;24.8984375;7/31/2020 12:21:55 PM.150;0.3211937;
7/31/2020 12:22:05 PM.033;10.8263664;7/31/2020 12:22:05 PM.066;10.5070648;7/31/2020 12:22:05 PM.098;24.859375;7/31/2020 12:22:05 PM.130;24.8984375;7/31/2020 12:22:05 PM.162;0.3187599;
7/31/2020 12:22:15 PM.033;10.8285484;7/31/2020 12:22:15 PM.061;10.5114975;7/31/2020 12:22:15 PM.093;24.8193359;7/31/2020 12:22:15 PM.125;24.8710938;7/31/2020 12:22:15 PM.157;0.3188591;
7/31/2020 12:22:25 PM.034;10.8214149;7/31/2020 12:22:25 PM.057;10.5074768;7/31/2020 12:22:25 PM.089;24.859375;7/31/2020 12:22:25 PM.120;24.8710938;7/31/2020 12:22:25 PM.153;0.3228035;
7/31/2020 12:22:35 PM.033;10.8170891;7/31/2020 12:22:35 PM.068;10.5051422;7/31/2020 12:22:35 PM.100;24.8193359;7/31/2020 12:22:35 PM.132;24.8984375;7/31/2020 12:22:35 PM.164;0.3261986;
7/31/2020 12:22:45 PM.033;10.8280678;7/31/2020 12:22:45 PM.064;10.5085449;7/31/2020 12:22:45 PM.095;24.8388672;7/31/2020 12:22:45 PM.128;24.8554688;7/31/2020 12:22:45 PM.159;0.3225594;
7/31/2020 12:22:55 PM.033;10.8305244;7/31/2020 12:22:55 PM.060;10.5072708;7/31/2020 12:22:55 PM.091;24.859375;7/31/2020 12:22:55 PM.123;24.8710938;7/31/2020 12:22:55 PM.155;0.3132362;
7/31/2020 12:23:05 PM.033;10.8315239;7/31/2020 12:23:05 PM.055;10.50634;7/31/2020 12:23:05 PM.086;24.859375;7/31/2020 12:23:05 PM.118;24.9140625;7/31/2020 12:23:05 PM.150;0.3080788;
7/31/2020 12:23:15 PM.033;10.8322945;7/31/2020 12:23:15 PM.066;10.50811;7/31/2020 12:23:15 PM.098;24.859375;7/31/2020 12:23:15 PM.130;24.8710938;7/31/2020 12:23:15 PM.162;0.3111076;
7/31/2020 12:23:25 PM.032;10.8323326;7/31/2020 12:23:25 PM.061;10.5072174;7/31/2020 12:23:25 PM.094;24.859375;7/31/2020 12:23:25 PM.125;24.8984375;7/31/2020 12:23:25 PM.157;0.3261223;
7/31/2020 12:23:35 PM.033;10.8313179;7/31/2020 12:23:35 PM.057;10.5083542;7/31/2020 12:23:35 PM.089;24.8388672;7/31/2020 12:23:35 PM.121;24.8710938;7/31/2020 12:23:35 PM.152;0.3263359;
7/31/2020 12:23:45 PM.033;10.8182411;7/31/2020 12:23:45 PM.068;10.5058899;7/31/2020 12:23:45 PM.100;24.859375;7/31/2020 12:23:45 PM.132;24.8710938;7/31/2020 12:23:45 PM.164;0.323185;
7/31/2020 12:23:55 PM.033;10.8198967;7/31/2020 12:23:55 PM.064;10.5064774;7/31/2020 12:23:55 PM.096;24.8789062;7/31/2020 12:23:55 PM.128;24.8710938;7/31/2020 12:23:55 PM.160;0.3186455;
7/31/2020 12:24:05 PM.032;10.8310127;7/31/2020 12:24:05 PM.059;10.5090866;7/31/2020 12:24:05 PM.091;24.859375;7/31/2020 12:24:05 PM.123;24.8710938;7/31/2020 12:24:05 PM.155;0.3184166;
7/31/2020 12:24:15 PM.032;10.8363838;7/31/2020 12:24:15 PM.055;10.5060043;7/31/2020 12:24:15 PM.086;24.859375;7/31/2020 12:24:15 PM.118;24.9140625;7/31/2020 12:24:15 PM.150;0.3217735;
7/31/2020 12:24:25 PM.032;10.825367;7/31/2020 12:24:25 PM.066;10.510582;7/31/2020 12:24:25 PM.097;24.859375;7/31/2020 12:24:25 PM.129;24.8710938;7/31/2020 12:24:25 PM.161;0.3117027;
7/31/2020 12:24:35 PM.032;10.8139915;7/31/2020 12:24:35 PM.061;10.5071106;7/31/2020 12:24:35 PM.093;24.859375;7/31/2020 12:24:35 PM.125;24.9140625;7/31/2020 12:24:35 PM.157;0.3183861;
7/31/2020 12:24:45 PM.031;10.8238564;7/31/2020 12:24:45 PM.057;10.5089417;7/31/2020 12:24:45 PM.089;24.8789062;7/31/2020 12:24:45 PM.121;24.8984375;7/31/2020 12:24:45 PM.152;0.3241692;
7/31/2020 12:24:55 PM.031;10.8159218;7/31/2020 12:24:55 PM.053;10.5060959;7/31/2020 12:24:55 PM.084;24.8789062;7/31/2020 12:24:55 PM.116;24.9140625;7/31/2020 12:24:55 PM.148;0.315609;
7/31/2020 12:25:05 PM.031;10.8284798;7/31/2020 12:25:05 PM.063;10.5039902;7/31/2020 12:25:05 PM.095;24.859375;7/31/2020 12:25:05 PM.127;24.9375;7/31/2020 12:25:05 PM.159;0.3162956;
7/31/2020 12:25:15 PM.032;10.8313942;7/31/2020 12:25:15 PM.059;10.5079193;7/31/2020 12:25:15 PM.091;24.859375;7/31/2020 12:25:15 PM.122;24.9140625;7/31/2020 12:25:15 PM.155;0.3158913;
7/31/2020 12:25:25 PM.032;10.8308296;7/31/2020 12:25:25 PM.055;10.5041656;7/31/2020 12:25:25 PM.086;24.8989258;7/31/2020 12:25:25 PM.118;24.9375;7/31/2020 12:25:25 PM.150;0.2999001;
7/31/2020 12:25:35 PM.031;10.8307381;7/31/2020 12:25:35 PM.066;10.5045929;7/31/2020 12:25:35 PM.098;24.8989258;7/31/2020 12:25:35 PM.130;24.9140625;7/31/2020 12:25:35 PM.161;0.3135033;
7/31/2020 12:25:45 PM.032;10.8230782;7/31/2020 12:25:45 PM.062;10.5038834;7/31/2020 12:25:45 PM.093;24.8989258;7/31/2020 12:25:45 PM.125;24.953125;7/31/2020 12:25:45 PM.157;0.3250313;
7/31/2020 12:25:55 PM.032;10.8233452;7/31/2020 12:25:55 PM.057;10.5054321;7/31/2020 12:25:55 PM.089;24.8789062;7/31/2020 12:25:55 PM.120;24.9140625;7/31/2020 12:25:55 PM.153;0.3237572;
7/31/2020 12:26:05 PM.033;10.8196449;7/31/2020 12:26:05 PM.068;10.5067215;7/31/2020 12:26:05 PM.100;24.8789062;7/31/2020 12:26:05 PM.132;24.9140625;7/31/2020 12:26:05 PM.164;0.3262596;
7/31/2020 12:26:15 PM.033;10.8221092;7/31/2020 12:26:15 PM.064;10.5064774;7/31/2020 12:26:15 PM.096;24.8989258;7/31/2020 12:26:15 PM.128;24.9375;7/31/2020 12:26:15 PM.160;0.3177605;
7/31/2020 12:26:25 PM.033;10.8265343;7/31/2020 12:26:25 PM.059;10.5044479;7/31/2020 12:26:25 PM.091;24.8989258;7/31/2020 12:26:25 PM.123;24.9375;7/31/2020 12:26:25 PM.155;0.3183174;
7/31/2020 12:26:35 PM.033;10.8242378;7/31/2020 12:26:35 PM.055;10.5040817;7/31/2020 12:26:35 PM.086;24.8789062;7/31/2020 12:26:35 PM.119;24.953125;7/31/2020 12:26:35 PM.150;0.3129082;
7/31/2020 12:26:45 PM.033;10.8214073;7/31/2020 12:26:45 PM.066;10.502449;7/31/2020 12:26:45 PM.098;24.8989258;7/31/2020 12:26:45 PM.130;24.953125;7/31/2020 12:26:45 PM.162;0.3222008;
